"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale"
1582,"1Fam","None",-0.561396796481775,"TA","Y",-0.704567290672148,-1.25636020215639,"TA",0.053169555472798,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.021132583156823,0.55194155333057
1583,"1Fam","BrkFace",1.24697174457943,"Gd","Y",2.06312382135793,1.01315573616069,"Gd",1.73726847030412,"Y",0.74230154373075,-0.338454922166426,"20","RL","Norm","1Story",-1.04120259767117,-0.915134405507486
1584,"1Fam","None",-0.561396796481775,"Gd","Y",-0.282632529491519,1.26028995811899,"Gd",0.683556307745725,"Y",1.8617201716986,-0.149730109327073,"60","RL","Norm","2Story",-0.843769691636135,-0.631184219925927
1585,"TwnhsE","BrkFace",0.39929899095699,"Gd","Y",-0.77488975086892,-1.31402485394666,"Gd",-0.24131768646492,"Y",0.366552633643638,-0.701387254549797,"120","RM","Norm","1Story",-1.04120259767117,-0.915134405507486
1586,"1Fam","None",-0.561396796481775,"TA","N",-1.29728516947351,-1.74239083867438,"TA",-1.06956305441475,"N",-0.72938168744377,-0.701387254549797,"30","RL","Feedr","1Story",0.867315494000834,-1.10443452922853
1587,"1Fam","None",-0.561396796481775,"TA","Y",-0.413231384142666,-1.0174637875967,"TA",-0.70605536514788,"Y",-0.259695549834881,-0.701387254549797,"20","RL","Norm","1Story",0.571166134948282,1.40379211007525
1588,"1Fam","None",-0.561396796481775,"TA","Y",0.0991179687195266,-0.597335610267583,"TA",-0.627832191508174,"Y",1.28244060198097,-0.701387254549797,"20","RL","Norm","1Story",0.110489354199867,0.741241677051609
1589,"1Fam","None",-0.561396796481775,"TA","N",-0.915534671262463,-0.753853950841175,"Fa",0.0347641028516906,"P",-0.72938168744377,-0.701387254549797,"50","RL","Norm","1.5Fin",0.768599040983317,1.59309223379629
1590,"1Fam","None",-0.561396796481775,"TA","Y",-0.152033674840372,-0.803280795232835,"TA",-0.554210381023744,"Y",-0.72938168744377,-0.701387254549797,"80","RL","Norm","SLvl",-0.11984903617434,0.40996646053979
1591,"1Fam","None",-0.561396796481775,"TA","Y",-0.493599910081834,-1.08336624678558,"TA",-2.17389021168119,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.439544197591592,1.21449198635421
1592,"1Fam","BrkFace",0.585786996753927,"TA","N",0.350269612279425,-0.391390425302331,"Fa",-0.977535791309213,"Y",-0.72938168744377,-0.701387254549797,"30","RL","Artery","1Story",1.55833066512346,-0.725834281786446
1593,"1Fam","None",-0.561396796481775,"TA","Y",-0.754797619384128,-1.29754923914944,"TA",-0.337946312725733,"Y",-0.72938168744377,-0.701387254549797,"30","RL","Norm","1Story",1.06474840003587,1.59309223379629
1594,"Duplex","None",-0.561396796481775,"TA","Y",-0.739728520770534,2.39710737912718,"TA",-2.17389021168119,"Y",-0.72938168744377,-0.701387254549797,"90","OTHER","Norm","2Story",0.143394838539039,0.788566707981869
1595,"1Fam","None",-0.561396796481775,"TA","Y",-0.659359994831367,0.3706067590691,"TA",-2.17389021168119,"N",-0.72938168744377,1.56331049952244,"50","RL","Feedr","1.5Fin",1.32799227474925,1.59309223379629
1596,"1Fam","BrkFace",1.53518048081106,"Gd","Y",0.171951945351897,1.33237077285683,"TA",-0.738264907234818,"Y",-0.72938168744377,-0.701387254549797,"50","RL","Norm","1.5Fin",0.998937431357524,-0.0632838487628082
1597,"Duplex","BrkFace",1.86859843056922,"TA","Y",-0.136964576226778,1.42298665424154,"TA",0.053169555472798,"Y",-0.72938168744377,-0.701387254549797,"90","RL","Norm","2Story",0.702788072304972,-0.347234034344367
1598,"1Fam","BrkFace",-0.312746122085859,"TA","Y",-0.654336961960169,0.341774433173965,"Gd",0.00255456076475279,"Y",-0.72938168744377,-0.701387254549797,"80","RL","Norm","SLvl",-0.745053238618618,-1.10443452922853
1599,"TwnhsE","None",-0.561396796481775,"Gd","Y",-0.307747693847509,-0.930966809911291,"Gd",0.577724955174357,"Y",0.37438073593712,-0.178764695917742,"120","RM","Norm","1Story",-0.580525816922755,-0.252583972483848
1600,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.0865603865415317,-0.607632869515846,"Gd",0.269433623770809,"Y",0.147365769426157,0.474513502372326,"120","RM","Norm","1Story",-0.580525816922755,-0.252583972483848
1601,"1Fam","None",-0.561396796481775,"TA","Y",-1.54843681303341,-1.94833602363964,"TA",-1.25361758062582,"N",-0.72938168744377,-0.701387254549797,"30","RM","Norm","1Story",0.998937431357524,1.59309223379629
1602,"1Fam","None",-0.561396796481775,"TA","Y",-1.0787832395764,-0.780626824886658,"TA",0.701961760366832,"Y",-0.72938168744377,0.111581169988955,"50","RM","Norm","1.5Fin",1.65704711814097,0.40996646053979
1603,"1Fam","None",-0.561396796481775,"Fa","Y",-0.513692041566626,-1.0998418615828,"TA",-0.655440370439835,"N",-0.72938168744377,-0.701387254549797,"30","OTHER","Norm","1Story",2.47968422662029,1.59309223379629
1604,"TwnhsE","Stone",0.489717418010051,"Gd","Y",1.22930036473907,0.32941772207605,"Gd",0.241825444839148,"Y",0.27261540612186,0.0680292901029502,"120","RM","Artery","1Story",-1.07410808201034,-1.00978446736801
1605,"1Fam","None",-0.561396796481775,"Gd","Y",-0.302724660976311,0.88546972148223,"Gd",1.23571988637894,"Y",-0.72938168744377,0.314823276123643,"60","RL","Norm","2Story",-0.876675175975308,-0.725834281786446
1606,"1Fam","None",-0.561396796481775,"TA","Y",0.322642931487836,-0.414044395648509,"Gd",0.00255456076475279,"Y",2.20615667261179,-0.323937628871091,"80","RL","Norm","SLvl",-0.185660004852685,0.315316398679271
1607,"Duplex","None",-0.561396796481775,"TA","Y",2.23892997184986,1.15731736563636,"TA",1.39676759681363,"Y",-0.72938168744377,-0.701387254549797,"90","RL","Norm","1Story",-0.152754520513513,0.362641429609531
1608,"1Fam","Stone",-0.222327695032799,"Gd","Y",0.475845434059374,-0.288417832819706,"Gd",0.863009470801521,"Y",0.0534285419043788,-0.00455717637372405,"20","RL","Norm","1Story",-1.20573001936703,-1.15175956015879
1609,"1Fam","None",-0.561396796481775,"Gd","Y",0.144325264560308,-0.560265476973838,"Gd",0.218818629062764,"Y",-0.72938168744377,-0.338454922166426,"20","RL","Norm","1Story",-1.23863550370621,-1.2464096220193
1610,"1Fam","None",-0.561396796481775,"TA","Y",-1.03608746017121,-0.0865915515537587,"TA",-0.333344949570456,"Y",0.0534285419043788,-0.701387254549797,"60","RL","Norm","2Story",-1.13991905068869,-1.10443452922853
1611,"1Fam","None",-0.561396796481775,"TA","Y",0.269901086340258,-0.457292884491212,"TA",0.255629534304979,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.209205807217384,0.315316398679271
1612,"1Fam","None",-0.561396796481775,"TA","Y",0.686812814649689,-0.115423877448894,"Gd",0.697360397211555,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-1.07410808201034,-1.00978446736801
1613,"1Fam","None",-0.561396796481775,"TA","Y",0.470822401188176,-0.292536736519011,"TA",0.982644912838719,"Y",1.83823586481816,-0.701387254549797,"20","RL","Norm","1Story",-0.90958066031448,-0.725834281786446
1614,"Twnhs","None",-0.561396796481775,"TA","Y",-0.531272656615818,-1.11425802453037,"TA",-1.00974533339615,"Y",0.632708111622009,-0.701387254549797,"120","RM","Norm","1Story",-0.0540380674959955,0.50461652240031
1615,"Twnhs","None",-0.561396796481775,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-2.17389021168119,"Y",0.836238771252528,-0.323937628871091,"160","RM","Norm","2Story",0.044678385521522,0.64659161519109
1616,"TwnhsE","None",-0.561396796481775,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-2.17389021168119,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",0.044678385521522,0.64659161519109
1617,"TwnhsE","None",-0.561396796481775,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-0.857900349272016,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
1618,"1Fam","None",-0.561396796481775,"TA","Y",-0.709590323543346,-1.26047910585569,"TA",-0.554210381023744,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.0117729011823495,-0.962459436437746
1619,"1Fam","None",-0.561396796481775,"TA","Y",-0.812562497402905,-1.34491663169145,"Gd",0.103784550180843,"Y",2.64453040104675,-0.701387254549797,"20","RL","Norm","1Story",-0.415998395226893,-0.0159588178325483
1620,"Duplex","None",-0.561396796481775,"TA","Y",0.149348297431506,1.94814687590293,"TA",0.66054949196934,"Y",0.836238771252528,-0.701387254549797,"90","RL","Norm","2Story",-0.448903879566065,-0.110608879693068
1621,"1Fam","None",-0.561396796481775,"TA","Y",-1.33746943244309,-0.436698365994687,"TA",0.476494965758267,"Y",-0.557163436987177,-0.701387254549797,"60","RL","Norm","2Story",-0.6463367856011,-0.347234034344367
1622,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-0.0145107368159206,"TA",-0.908515343980061,"Y",1.51728367078542,-0.701387254549797,"50","RL","Norm","1.5Fin",0.0775838698606944,0.69391664612135
1623,"1Fam","None",-0.561396796481775,"Gd","Y",1.62360844512811,0.652751662471496,"Gd",0.0439668291622443,"Y",0.280443508415342,0.227719516351634,"20","RL","Norm","1Story",-0.745053238618618,-0.536534158065407
1624,"1Fam","None",-0.561396796481775,"Gd","Y",-0.0113887544468287,0.64039495137358,"Gd",0.66054949196934,"Y",0.538770884100231,3.82800825359468,"60","RL","Norm","2Story",-0.712147754279445,-0.489209127135147
1625,"1Fam","None",-0.561396796481775,"TA","Y",-0.689498192058554,-1.24400349105847,"TA",0.135994092267781,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.505355166269937,1.30914204821473
1626,"1Fam","BrkFace",1.92510994747738,"TA","Y",0.696858880392085,-0.107186070050284,"TA",0.255629534304979,"Y",-0.103133503965251,-0.396524095347765,"20","RL","Norm","1Story",-0.086943551835168,0.45729149147005
1627,"1Fam","None",-0.561396796481775,"TA","Y",-0.531272656615818,0.251158551789254,"TA",-0.0112495287010777,"Y",1.24330009051356,-0.265868455689752,"60","RL","Norm","2Story",-0.843769691636135,-0.631184219925927
1628,"1Fam","BrkFace",0.501019721391683,"Gd","Y",-0.373047121173082,1.6412885503047,"Gd",0.73417130245377,"Y",0.209990587774009,-0.0335917629643938,"60","RL","Norm","2Story",-1.04120259767117,-0.915134405507486
1629,"1Fam","BrkFace",-0.380559942375654,"TA","Y",-0.498622942953032,0.292347588782305,"TA",-0.379358581123225,"Y",-0.353632777356659,0.343857862714313,"80","RL","Norm","SLvl",-0.810864207296963,-0.631184219925927
1630,"TwnhsE","None",-0.561396796481775,"Gd","Y",3.42938876232378,2.13349754237166,"Gd",0.421278607894945,"Y",0.695332929969861,0.12609846328429,"120","RL","Norm","1Story",-1.07410808201034,-1.00978446736801
1631,"1Fam","None",-0.561396796481775,"TA","Y",0.80736560355844,-0.0165701886655731,"TA",0.103784550180843,"Y",0.58573949786112,-0.0771436428503983,"120","RL","Norm","1Story",-0.876675175975308,-0.678509250856187
1632,"TwnhsE","None",-0.561396796481775,"Gd","Y",1.45031381107178,0.510649484845472,"Gd",0.255629534304979,"Y",-0.322320368182733,0.0244774102169457,"120","RL","Norm","1Story",-0.77795872295779,-0.583859188995667
1633,"1Fam","None",-0.561396796481775,"Gd","Y",-1.01850684512202,-0.214277566232215,"TA",-0.351750402191564,"Y",1.27461249968749,-0.701387254549797,"80","RL","Norm","SLvl",-0.876675175975308,-0.678509250856187
1634,"1Fam","None",-0.561396796481775,"Gd","Y",-0.513692041566626,0.308823203579525,"TA",-0.149290423359383,"Y",-0.72938168744377,0.518065382258331,"60","RL","Norm","2Story",-0.876675175975308,-0.725834281786446
1635,"1Fam","None",-0.561396796481775,"TA","Y",-1.12901356828838,0.0616889816212226,"Gd",-0.291932681172965,"Y",-0.72938168744377,-0.0335917629643938,"60","RL","Norm","2Story",-0.745053238618618,-0.536534158065407
1636,"1Fam","BrkFace",-0.307094970395043,"TA","Y",0.0840488701059327,-0.609692321365498,"Gd",-0.195304054912151,"Y",-0.72938168744377,-0.396524095347765,"20","RL","Norm","1Story",-0.712147754279445,-0.441884096204887
1637,"1Fam","BrkFace",0.325834018976379,"TA","Y",-0.528761140180219,0.922539854775976,"TA",0.435082697360775,"P",-0.72938168744377,1.85365636542914,"60","RL","Norm","2Story",-0.185660004852685,0.315316398679271
1638,"1Fam","BrkFace",0.885298036367189,"TA","Y",-0.00636572157563074,1.16143626933567,"Gd",0.260230897460256,"Y",0.773613952904676,2.0859330581545,"60","RL","RRNn","2Story",-0.218565489191858,0.267991367749011
1639,"1Fam","BrkFace",0.00936952429066798,"TA","Y",1.29208827562904,0.380904018317363,"TA",0.053169555472798,"Y",1.24330009051356,0.09706387669362,"20","RL","Norm","1Story",-0.218565489191858,-0.110608879693068
1640,"1Fam","BrkFace",0.73271694071515,"TA","Y",0.960568106129978,2.44447477166919,"Gd",-0.144689060204106,"Y",0.664020520795935,0.518065382258331,"60","RL","Norm","2Story",-0.284376457870203,-0.347234034344367
1641,"1Fam","BrkFace",0.252369046995767,"TA","Y",1.38250286731061,0.455044284904854,"TA",0.0301627396964138,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.218565489191858,-0.678509250856187
1642,"1Fam","None",-0.561396796481775,"Gd","Y",-0.352954989688291,0.81956726229335,"Ex",0.499501781534651,"Y",-0.72938168744377,-0.193281989213077,"60","FV","Norm","2Story",-1.04120259767117,-0.915134405507486
1643,"1Fam","None",-0.561396796481775,"Gd","Y",-0.247471299393133,0.798972743796824,"Gd",0.531711323621589,"Y",-0.72938168744377,1.24393004702507,"60","FV","RRNn","2Story",-0.942486144653653,-0.820484343646966
1644,"1Fam","None",-0.561396796481775,"Gd","Y",-0.463461712854646,0.669227277268716,"Gd",0.425879971050222,"Y",1.03194132858956,-0.00455717637372405,"60","FV","Norm","2Story",-1.008297113332,-0.867809374577226
1645,"1Fam","BrkFace",0.348438625739644,"TA","Y",1.16651245384909,0.277931425834737,"TA",0.025561376541137,"Y",-0.72938168744377,-0.701387254549797,"20","RL","PosN","1Story",-0.11984903617434,0.40996646053979
1646,"1Fam","BrkFace",0.546228934918213,"TA","Y",-0.101803346128392,-0.762091758239785,"TA",0.255629534304979,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.086943551835168,0.45729149147005
1647,"1Fam","None",-0.561396796481775,"TA","Y",0.0915834194127297,-0.603513965816541,"TA",0.154399544888888,"Y",-0.41625759570451,-0.701387254549797,"20","RL","Norm","1Story",-0.11984903617434,0.40996646053979
1648,"1Fam","None",-0.561396796481775,"TA","Y",0.0589337057499429,-0.630286839862024,"TA",0.0209600133858601,"Y",-0.72938168744377,-0.0481090562597286,"20","RL","Norm","1Story",0.044678385521522,0.64659161519109
1649,"1Fam","BrkFace",0.444508204483521,"TA","Y",-0.267563430877925,-0.898015580316851,"TA",-0.627832191508174,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.0117729011823495,0.59926658426083
1650,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-1.28107362435222,"TA",0.476494965758267,"Y",0.914519794187342,-0.701387254549797,"20","RL","Norm","1Story",0.044678385521522,0.64659161519109
1651,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-1.28107362435222,"TA",0.476494965758267,"Y",0.836238771252528,-0.701387254549797,"20","RL","Norm","1Story",0.0117729011823495,-1.05710949829827
1652,"Twnhs","BrkFace",2.28678365568962,"TA","Y",-1.69159324986255,-1.02776104684496,"TA",-0.959130338688106,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.0540380674959955,0.50461652240031
1653,"Twnhs","BrkFace",1.84034267211514,"TA","Y",-1.69159324986255,-1.02776104684496,"TA",-0.848697622961462,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
1654,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.885396474035275,0.127591440810103,"TA",-0.149290423359383,"Y",0.116053360252231,-0.701387254549797,"160","RL","Norm","2Story",-0.152754520513513,0.362641429609531
1655,"Twnhs","None",-0.561396796481775,"TA","Y",-0.25500584869993,-0.887718321068589,"TA",-0.149290423359383,"Y",-0.72938168744377,-0.309420335575756,"120","RL","Norm","1Story",-0.11984903617434,0.40996646053979
1656,"Twnhs","None",-0.561396796481775,"TA","Y",-0.757309135819727,-0.0618781293579285,"TA",-0.149290423359383,"Y",-0.72938168744377,-0.294903042280421,"160","RL","Norm","2Story",-0.185660004852685,0.315316398679271
1657,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.885396474035275,0.127591440810103,"TA",-0.149290423359383,"Y",0.116053360252231,-0.701387254549797,"160","RL","Norm","2Story",-0.218565489191858,0.267991367749011
1658,"TwnhsE","None",-0.561396796481775,"Gd","Y",-0.757309135819727,-0.0618781293579285,"TA",-0.149290423359383,"Y",0.421349349698009,-0.701387254549797,"160","RL","Norm","2Story",-0.218565489191858,0.267991367749011
1659,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.805027948096108,-1.33873827614249,"TA",-0.586419923110682,"Y",0.444833656578453,-0.4110413886431,"120","RL","Norm","1Story",-0.152754520513513,0.362641429609531
1660,"1Fam","BrkFace",0.371043232502909,"Gd","Y",-0.0917572803859962,-0.753853950841175,"TA",0.844604018180414,"Y",-0.72938168744377,1.65041425929445,"20","RL","Norm","1Story",0.176300322878212,-0.962459436437746
1661,"1Fam","Stone",3.54133933105083,"Ex","Y",1.60100479720772,2.64836050478479,"Ex",1.29553760739754,"Y",0.327412122176231,0.227719516351634,"60","RL","PosN","2Story",-1.17282453502786,-1.10443452922853
1662,"1Fam","None",-0.561396796481775,"Gd","Y",0.523564246335755,2.47948545311328,"Ex",1.801687554478,"Y",-0.72938168744377,2.15851952463117,"60","RL","Norm","2Story",-1.23863550370621,-1.19908459108905
1663,"1Fam","Stone",1.98162146438555,"Ex","Y",2.16860751165309,1.09965271384609,"Ex",1.94893117544685,"Y",0.773613952904676,0.721307488393019,"20","RL","Norm","1Story",-1.20573001936703,-1.15175956015879
1664,"1Fam","Stone",2.1059468015835,"Ex","Y",3.81113926053483,2.44653422351884,"Ex",1.33234851263976,"Y",2.08873513820957,0.0244774102169457,"20","RL","PosA","1Story",-1.17282453502786,-1.10443452922853
1665,"1Fam","Stone",1.14525101414474,"Ex","Y",1.45533684394298,0.514768388544777,"Ex",1.66364665981969,"Y",1.76778294417682,0.60516914203034,"20","RL","Norm","1Story",-1.20573001936703,-1.15175956015879
1666,"1Fam","BrkFace",0.783577305932497,"Gd","Y",1.57086659998053,0.609503173628793,"Gd",2.11458024903682,"Y",0.0456004396108973,0.489030795667661,"20","RL","Norm","1Story",-1.07410808201034,-1.00978446736801
1667,"1Fam","Stone",-0.44837376266545,"Gd","Y",0.88271109662641,2.12937863867235,"Ex",0.770982207695984,"Y",0.773613952904676,3.26183381507662,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
1668,"1Fam","Stone",1.04353028371004,"Ex","Y",1.47291745899217,0.529184551492344,"Ex",2.09157343326044,"Y",0.58573949786112,-0.0481090562597286,"20","RL","Norm","1Story",-1.20573001936703,-1.15175956015879
1669,"1Fam","Stone",0.12804370979781,"Gd","Y",0.940475974645186,0.0925807593660104,"Ex",1.04706399701259,"Y",0.710989134556824,0.0535119968076154,"20","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
1670,"1Fam","None",-0.561396796481775,"Ex","Y",1.6361660273061,0.663048921719758,"Ex",1.73726847030412,"Y",0.836238771252528,-0.323937628871091,"20","RL","Norm","1Story",-1.20573001936703,-1.15175956015879
1671,"1Fam","BrkFace",1.80078461027942,"Gd","Y",1.51561323839735,0.564195232936437,"Gd",0.508704507845205,"Y",0.562255190980675,2.05689847156383,"20","RL","Norm","1Story",-1.04120259767117,-0.962459436437746
1672,"1Fam","BrkFace",3.5300370276692,"Gd","Y",3.25358261183185,1.98933591289598,"Ex",1.90291754389409,"Y",-0.72938168744377,0.982618767709046,"20","RL","Norm","1Story",-1.04120259767117,-0.915134405507486
