"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale","averagePrice_surface"
116,"TwnhsE","BrkFace",5.6860867980482,"TA","Y",-1.12167735719206,-0.109354602841298,"TA",-0.15425346199886,"Y",-0.751918199272585,-0.221267022589243,"160","FV","Norm","2Story",-0.918196201986915,-0.68461942682885,120.713305898491
117,"1Fam","BrkFace",0.074948970095075,"TA","Y",-0.182692582766976,-0.805860146237077,"TA",-0.865182171408573,"Y",-0.751918199272585,-0.402382619475971,"20","RL","Norm","1Story",0.306851559907257,1.10754676028563,127.289377289377
118,"1Fam","None",-0.567590011190771,"TA","Y",-0.0973303305465144,-0.743060466094834,"TA",-0.20102508761792,"Y",-0.113648137606721,0.261707902442033,"20","RL","Norm","1Story",-1.1499619947777,-1.07211481863739,137.777777777778
119,"1Fam","None",-0.567590011190771,"TA","Y",1.38745551110637,3.24757375385311,"Gd",0.566029572534664,"Y",2.17614570861957,-0.704241947620518,"60","RL","Norm","2Story",-0.6202116112559,-0.248687111044246,99.3171942892613
120,"1Fam","None",-0.567590011190771,"Gd","Y",-1.12426409210783,-0.11316064406204,"Gd",-0.388111590094161,"Y",-0.751918199272585,-0.342010753847062,"60","RL","Norm","2Story",-1.11685259580759,-1.02367789466132,112.630494505495
121,"1Fam","None",-0.567590011190771,"TA","Y",-0.451713014007219,-1.00377428971566,"TA",0.31346279419174,"Y",-0.751918199272585,1.25784368531904,"80","RL","Norm","SLvl",0.0750857671164679,0.768488292453164,182.186234817814
122,"1Fam","None",-0.567590011190771,"TA","Y",-1.01044775581388,-0.746866507315576,"TA",-0.977434072894317,"P",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",1.06836773621985,1.68878984799844,89.0471950133571
123,"1Fam","BrkFace",0.180192423926377,"TA","Y",-0.213733401756235,-0.828696393561528,"TA",-0.865182171408573,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.439289155787708,1.3012944561899,125.925925925926
124,"TwnhsE","None",-0.567590011190771,"Gd","Y",0.0940880532205817,-0.602236940927382,"Gd",0.26669116857268,"Y",-0.751918199272585,0.246614936034805,"120","RL","Norm","1Story",-0.719539808166238,-0.393997882972448,128.356964136781
125,"1Fam","None",-0.567590011190771,"TA","Y",1.09515446562418,0.134232035286188,"TA",-0.17763927480839,"Y",0.779929948725489,-0.704241947620518,"20","RL","Norm","1Story",-0.25600822258466,-0.636182502852783,114.123581336696
126,"2fmCon","None",-0.567590011190771,"TA","N",-1.66230495458831,-1.44908111254247,"TA",-2.2122049892375,"N",-0.32906428341895,-0.704241947620518,"190","RM","Norm","1.5Fin",1.2008053321003,0.138808280764291,112.068965517241
127,"TwnhsE","None",-0.567590011190771,"TA","Y",-0.529315061480367,-1.06086490802679,"TA",-0.15425346199886,"Y",-0.751918199272585,2.38981616586109,"120","RL","Norm","1Story",-0.156680025674321,0.429429824620694,133.611691022965
128,"1Fam","None",-0.567590011190771,"TA","Y",-0.834549781541412,-1.28542134005056,"TA",-2.2122049892375,"N",-0.751918199272585,-0.704241947620518,"OTHERS","RM","Feedr","1.5Unf",1.36635232695087,1.68878984799844,103.571428571429
129,"1Fam","BrkFace",0.905818342447462,"TA","Y",-1.30016206638029,-0.318686869982105,"TA",-0.0934503486940823,"Y",0.748016445642196,0.925798424360036,"60","RL","PosN","2Story",0.174413964026806,0.913799064381365,114.985163204748
130,"1Fam","BrkFace",-0.0967640335244184,"TA","Y",-0.283575244482067,-0.880077950041545,"Ex",1.295666932192,"Y",-0.751918199272585,0.50319536495767,"20","RL","Norm","1Story",0.439289155787708,-0.297124035020313,142.450142450142
131,"1Fam","BrkFace",1.14400089585515,"TA","Y",0.138062546788698,1.22085680380802,"Gd",0.0655731784107219,"Y",0.0858112566638619,0.291893835256487,"60","RL","Norm","2Story",0.174413964026806,0.913799064381365,104.77515067223
132,"1Fam","BrkFace",-0.346024845230135,"Gd","Y",-0.363764026870986,1.02484568093981,"Gd",-0.388111590094161,"Y",-0.560437180772825,0.020220439926395,"60","RL","Norm","2Story",-0.951305600957027,-0.733056350804918,118.792599805258
133,"1Fam","None",-0.567590011190771,"TA","Y",0.425190122439343,-0.358650302799896,"Gd",0.706344449391845,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.406179756817595,-0.829930198757052,113.602110022607
134,"1Fam","BrkFace",0.185731553075393,"Gd","Y",0.345001340050424,-0.417643941721396,"Gd",-0.00926142257977417,"Y",0.779929948725489,-0.326917787439834,"20","RL","Norm","1Story",-0.98441499992714,-0.829930198757052,169.753086419753
135,"1Fam","None",-0.567590011190771,"TA","Y",1.44436367925334,0.39113981768627,"TA",-0.15425346199886,"Y",-0.751918199272585,0.744682827473308,"20","RL","Norm","1Story",0.108195166086581,-0.393997882972448,104.59035444509
136,"1Fam","BrkFace",1.02767918372581,"TA","Y",1.34348101753825,0.316922013881802,"TA",0.26669116857268,"Y",0.0299626262680988,-0.704241947620518,"20","RL","Norm","1Story",0.0419763681463552,0.720051368477097,103.448275862069
137,"1Fam","BrkFace",0.518079302016348,"TA","Y",0.132889076957155,-0.573691631771817,"TA",-0.724867294551393,"Y",-0.751918199272585,0.971077323581718,"20","RL","Norm","1Story",0.141304565056693,0.865362140405298,117.792421746293
138,"Duplex","BrkFace",-0.179850970759657,"TA","Y",2.06000658920697,0.844058722954564,"TA",1.3705015331825,"Y",-0.751918199272585,-0.704241947620518,"90","RL","Norm","1Story",-0.553992813315674,-0.200250187068179,87.2894333843798
139,"1Fam","BrkFace",1.20493131649432,"Gd","Y",-0.410325255354874,0.640435517644869,"Gd",0.874722301620461,"Y",1.03523797339183,0.895612491545582,"60","RL","Norm","2Story",-0.918196201986915,-0.733056350804918,124.190064794816
140,"1Fam","None",-0.567590011190771,"TA","Y",-0.606917108953514,0.472969703932223,"Gd",-0.0139385851416802,"Y",1.45011351347465,0.78996172669499,"60","RL","Norm","2Story",-0.851977404046689,-0.587745578876716,131.235827664399
141,"1Fam","None",-0.567590011190771,"TA","Y",-0.772468143562894,-1.23974884540166,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.00886696917624241,0.67161444450103,133.101851851852
142,"1Fam","None",-0.567590011190771,"Gd","Y",1.47799123315837,0.415879085621093,"Gd",0.874722301620461,"Y",0.524621924059143,-0.342010753847062,"20","RL","Norm","1Story",-1.11685259580759,-0.975240970685253,149.942329873126
143,"1Fam","None",-0.567590011190771,"TA","Y",-0.653478337437402,-0.248275107398379,"TA",1.15535205533482,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Artery","1.5Fin",0.637945549608385,1.59191600004631,119.85559566787
144,"1Fam","BrkFace",0.446070623079141,"Gd","Y",0.875281997783596,-0.0275247165953454,"Gd",0.486517808982262,"Y",0.396967911725971,-0.266545921810925,"20","RL","Norm","1Story",-0.918196201986915,-0.68461942682885,135.909393737508
145,"Duplex","BrkFace",1.29355738287858,"TA","Y",1.46247082366374,0.404460961958867,"TA",0.145084941963124,"Y",-0.751918199272585,-0.704241947620518,"90","RM","RRAe","1Story",0.273742160937144,1.05910983630957,72.337962962963
146,"Twnhs","Stone",-0.290633553739975,"Gd","Y",-0.498274242491108,0.368303570361819,"Gd",-0.434883215713221,"Y",-0.751918199272585,-0.100523291331424,"160","RM","Norm","2Story",-1.08374319683748,-1.02367789466132,76.0678759508484
147,"1Fam","None",-0.567590011190771,"TA","Y",-0.744014059489407,-1.21881561868758,"TA",-1.37031572809442,"Y",-0.368956162273066,-0.704241947620518,"30","RM","Norm","1Story",1.33324292798075,-0.393997882972448,120
148,"1Fam","BrkFace",0.429453235632094,"Gd","Y",-0.720733445247463,0.988688289342759,"Gd",-0.182316437370296,"Y",0.396967911725971,0.020220439926395,"60","RL","Norm","2Story",-0.98441499992714,-0.781493274780985,109.336609336609
149,"1Fam","BrkFace",0.0971054866911386,"TA","Y",-0.213733401756235,-0.828696393561528,"Gd",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-1.08374319683748,-0.975240970685253,130.555555555556
150,"1Fam","None",-0.567590011190771,"TA","Y",-0.689692626258204,-0.326298952423589,"TA",-1.08968597438006,"Y",0.843756954892075,1.0163562228034,"50","RM","Norm","1.5Fin",1.16769593313019,1.68878984799844,85.5654761904762
151,"1Fam","None",-0.567590011190771,"TA","Y",-0.500860977406879,-1.03993168131271,"TA",-0.15425346199886,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.123570626704209,0.477866748596761,125.902992776058
152,"1Fam","Stone",1.84747029778017,"Gd","Y",1.41590959517985,0.37020659097219,"Gd",1.8382177893731,"Y",-0.751918199272585,0.835240625916672,"20","RL","Norm","1Story",-1.18307139374782,-1.12055174261345,197.01709064438
153,"1Fam","BrkFace",0.828270534361239,"TA","Y",-0.169758908188118,0.908761423707177,"TA",0.10299047890597,"Y",-0.751918199272585,0.291893835256487,"60","RL","Norm","2Story",0.00886696917624241,0.67161444450103,95.333667837431
154,"1Fam","None",-0.567590011190771,"TA","Y",0.231185003756475,-0.50137684857772,"TA",0.425714695677484,"Y",2.51123749099415,-0.704241947620518,"20","RL","Norm","1Story",0.373070357847483,0.477866748596761,187.699680511182
155,"1Fam","None",-0.567590011190771,"TA","Y",0.0966747881363533,-0.600333920317011,"TA",-0.752930269922829,"Y",-0.751918199272585,-0.704241947620518,"30","RM","Norm","1Story",1.59811811974165,1.68878984799844,104.166666666667
156,"1Fam","None",-0.567590011190771,"TA","N",-1.52779473896819,-0.798248063795593,"TA",-2.2122049892375,"N",-0.751918199272585,-0.583498216362699,"50","RL","Artery","1.5Fin",1.56500872077154,1.68878984799844,72.0802919708029
157,"1Fam","None",-0.567590011190771,"TA","Y",-0.317202798387098,-0.904817217976368,"TA",0.711021611953751,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.70416434754861,1.68878984799844,105.288461538462
158,"1Fam","BrkFace",-0.102303162673434,"Gd","Y",-1.00527428598234,0.861185908447903,"Ex",0.968265552858581,"Y",-0.751918199272585,0.427730532921534,"60","RL","Norm","2Story",-1.24929019168804,-1.21742559056559,136.941056910569
159,"1Fam","None",-0.567590011190771,"Gd","Y",-0.443952809259905,0.821222475630112,"Gd",0.958911227734769,"Y",-0.751918199272585,1.3484014837624,"60","FV","Norm","2Story",-1.08374319683748,-0.975240970685253,130.919363122753
160,"1Fam","BrkFace",1.95825288076049,"Gd","Y",0.593327891964495,1.80127808997117,"Gd",0.481840646420356,"Y",1.15491360995418,1.28802961813349,"60","RL","Norm","2Story",-1.11685259580759,-1.02367789466132,129.975629569456
161,"1Fam","None",-0.567590011190771,"TA","Y",0.179450305441044,-0.539437260785139,"TA",0.201210892705996,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.421555217435223,0.0419344328121567,131.899350649351
162,"1Fam","BrkFace",3.1103917437558,"Gd","Y",1.05894017680338,2.19330033570759,"Ex",1.18341503070626,"Y",2.43943210905674,-0.704241947620518,"60","RL","Norm","2Story",-1.05063379786737,-0.926804046709186,154.610194902549
163,"1Fam","BrkFace",0.684253176486826,"Gd","Y",0.978751394414459,0.0485961078194939,"Gd",0.276045493696492,"Y",-0.751918199272585,0.352265700885397,"20","RL","Norm","1Story",-1.11685259580759,-0.975240970685253,142.764438676184
164,"1Fam","None",-0.567590011190771,"TA","Y",-0.725906915079006,-1.20549447441498,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"OTHERS","RL","Norm","1.5Unf",0.505507953727934,1.39816830414204,117.006802721088
165,"1Fam","None",-0.567590011190771,"TA","Y",-0.0352486925679968,0.191322653597317,"Gd",-1.20193787586581,"Y",-0.751918199272585,-0.704241947620518,"OTHERS","RM","Norm","1Story",1.49878992283132,-0.926804046709186,94.0594059405941
166,"2fmCon","None",-0.567590011190771,"TA","Y",-0.917325298846102,-0.305365725709509,"TA",-2.2122049892375,"Y",0.365054408642677,-0.704241947620518,"190","RL","Norm","1.5Fin",1.03525833724974,-0.68461942682885,94.0959409594096
167,"1Fam","None",-0.567590011190771,"Gd","Y",1.82202697695599,0.668980826800434,"TA",-0.795024732979983,"Y",3.04578866763931,-0.704241947620518,"20","RL","Norm","1Story",0.538617352698046,-0.393997882972448,101.767541510445
168,"1Fam","Stone",1.094148733514,"Gd","Y",1.1572361036027,1.2284688862495,"Ex",1.47807627210634,"Y",0.668232687933963,1.10691402124676,"60","RL","Norm","2Story",-1.18307139374782,-1.07211481863739,150.682091624248
169,"1Fam","None",-0.567590011190771,"Gd","Y",-0.834549781541412,0.389236797075899,"Gd",-0.15425346199886,"Y",0.0459193778097454,0.020220439926395,"60","RL","Norm","2Story",-1.08374319683748,-0.926804046709186,106.686046511628
170,"1Fam","BrkFace",3.04946132311662,"Gd","Y",1.40814939043254,0.364497529141077,"TA",0.177825079896466,"Y",3.82766949317999,0.261707902442033,"20","RL","Norm","1Story",-0.322227020524885,0.187245204740358,133.567662565905
171,"1Fam","None",-0.567590011190771,"TA","Y",-0.79833549272061,-0.253984169229492,"TA",0.874722301620461,"Y",1.13895685841254,-0.704241947620518,"50","RM","Feedr","1.5Fin",1.00214893827962,1.68878984799844,92.9811866859624
172,"1Fam","Stone",0.0527924534990113,"TA","Y",1.27622590972819,0.267443478012157,"TA",0.257336843448868,"P",0.923540712600308,0.231521969627578,"20","RL","Norm","1Story",0.373070357847483,1.20442060823777,129.830917874396
173,"TwnhsE","None",-0.567590011190771,"Gd","Y",-0.25512116040858,0.478678765763336,"Gd",0.145084941963124,"Y",2.76654551566049,-0.175988123367561,"160","RL","Norm","2Story",-0.520883414345562,-0.103376339116045,135.257498585173
174,"1Fam","BrkCmn",2.15212240097604,"TA","Y",0.515725844491348,-0.292044581436912,"TA",0.145084941963124,"Y",-0.751918199272585,-0.402382619475971,"20","RL","Norm","1Story",0.33996095887737,1.1559836842617,119.676945668135
175,"1Fam","Stone",0.16357503647933,"TA","Y",1.26329223514933,0.257928374960302,"TA",0.668927148896597,"Y",0.779929948725489,-0.704241947620518,"20","RL","Norm","1Story",-0.487774015375449,-0.0549394151399776,111.4476075106
176,"1Fam","None",-0.567590011190771,"TA","Y",2.57476683744552,1.22275982441839,"Gd",0.481840646420356,"Y",-0.751918199272585,-0.266545921810925,"20","RL","Norm","1Story",0.70416434754861,-0.781493274780985,112.604263206673
177,"1Fam","BrkFace",0.916896600745494,"Gd","Y",0.00355233116857677,1.03626380460203,"TA",0.224596705515526,"Y",-0.751918199272585,2.73695439322732,"60","RL","Norm","2Story",-0.553992813315674,-0.200250187068179,102.427184466019
178,"1Fam","None",-0.567590011190771,"Gd","Y",0.231185003756475,0.769840919150096,"Gd",-0.102804673817894,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",0.439289155787708,1.3012944561899,89.84375
179,"1Fam","Stone",3.57567859227313,"Ex","Y",2.77135869104416,1.36738939080658,"Ex",3.2413665579449,"Y",-0.751918199272585,0.201336036813123,"20","RL","Norm","1Story",-1.21618079271793,-1.16898866658952,197.01709064438
180,"1Fam","None",-0.567590011190771,"Gd","Y",-0.503447712322651,-1.04183470192308,"TA",0.0328330404773799,"N",-0.751918199272585,-0.704241947620518,"30","RM","Norm","1Story",1.59811811974165,-1.02367789466132,103.305785123967
181,"Twnhs","BrkFace",1.95825288076049,"Gd","Y",-1.01820796056119,0.0181477780535582,"Gd",-0.15425346199886,"Y",-0.751918199272585,-0.704241947620518,"160","FV","Norm","2Story",-0.951305600957027,-0.733056350804918,116.065573770492
182,"1Fam","None",-0.567590011190771,"TA","Y",-0.676758951679346,0.54528448712632,"TA",-1.20193787586581,"Y",-0.751918199272585,-0.704241947620518,"70","RL","Norm","2Story",1.69744631665199,1.68878984799844,111.043285238624
183,"1Fam","BrkFace",-0.0247553545872115,"TA","Y",0.458817676344373,-0.333911034865073,"TA",-1.03356002363719,"Y",0.173573390142918,-0.704241947620518,"20","RL","Artery","1Story",0.472398554757821,-1.02367789466132,89.5522388059701
184,"1Fam","None",-0.567590011190771,"TA","Y",0.515725844491348,1.07813025803019,"Gd",0.0515416907250039,"N",1.48202701655794,2.88788405729959,"50","RM","Norm","1.5Fin",-1.05063379786737,-0.878367122733119,96.0614793467819
185,"1Fam","None",-0.567590011190771,"TA","Y",-0.586223229627341,-0.50137684857772,"TA",0.481840646420356,"Y",0.0778328808930386,-0.704241947620518,"50","RL","RRAn","1.5Fin",2.09475910429335,-0.297124035020313,101.437699680511
186,"1Fam","None",-0.567590011190771,"Gd","Y",0.919256491351712,3.98213970945631,"Ex",1.71661156276354,"Y",-0.751918199272585,3.21992931825859,"OTHERS","RM","Artery","2.5Fin",2.62450948781515,-0.393997882972448,131.651884700665
187,"1Fam","None",-0.567590011190771,"TA","Y",0.14064928170447,-0.567982569940704,"Gd",0.112344804029782,"Y",0.58844893022573,-0.296731854625379,"80","RL","Norm","SLvl",-0.6202116112559,-0.297124035020313,142.15283483977
188,"1Fam","None",-0.567590011190771,"TA","Y",-0.917325298846102,0.267443478012157,"TA",-1.37031572809442,"N",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.82988391253244,-0.103376339116045,81.5217391304348
189,"Duplex","Stone",0.955670504788605,"TA","Y",0.158756426114871,-0.554661425668107,"TA",0.257336843448868,"Y",0.205486893226211,-0.704241947620518,"90","RL","Feedr","SFoyer",-0.25600822258466,0.284119052692492,125.275326797386
190,"TwnhsE","None",-0.567590011190771,"Gd","Y",1.11326161003458,0.147553179558785,"Ex",0.977619877982393,"Y",-0.751918199272585,1.10691402124676,"120","RL","Norm","1Story",-0.98441499992714,-0.829930198757052,179.535467671061
191,"1Fam","None",-0.567590011190771,"Gd","Y",0.999445273740631,2.30557855171948,"Gd",-0.15425346199886,"Y",-0.751918199272585,0.412637566514306,"70","RL","Norm","2Story",1.30013352901064,-0.442434806948515,115.511551155116
192,"1Fam","BrkFace",0.196809811373425,"TA","Y",-1.13202429685514,-0.0693911700235069,"Gd",0.0515416907250039,"Y",-0.751918199272585,-0.221267022589243,"60","RL","Norm","2Story",-0.0242424297938703,-0.926804046709186,124.408384043272
193,"1Fam","None",-0.567590011190771,"Gd","Y",0.694210553679586,-0.160736159321314,"Gd",0.902785276991897,"Y",-0.751918199272585,-0.175988123367561,"20","RL","Norm","1Story",-0.918196201986915,-0.68461942682885,134.171907756813
194,"Twnhs","Stone",-0.290633553739975,"Gd","Y",-0.498274242491108,0.368303570361819,"Gd",-0.434883215713221,"Y",-0.751918199272585,-0.100523291331424,"160","RM","Norm","2Story",-1.08374319683748,-0.926804046709186,76.0678759508484
195,"1Fam","None",-0.567590011190771,"TA","Y",-0.772468143562894,-1.23974884540166,"TA",-0.565843767446589,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.0242424297938703,0.623177520524963,146.990740740741
196,"Twnhs","None",-0.567590011190771,"TA","Y",-0.795748757804838,-0.11316064406204,"TA",-0.15425346199886,"Y",-0.0577995072109575,-0.704241947620518,"160","RL","Norm","2Story",-0.156680025674321,0.429429824620694,101.991758241758
197,"1Fam","Stone",0.567931464357491,"Ex","Y",1.4572973538322,0.400654920738125,"Ex",1.46404478442062,"Y",0.6123840575382,1.37858741657686,"20","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,180.690614136732
